transaction_hash,transaction_index,from_address,to_address,value,input,output,trace_type,call_type,reward_type,gas,gas_used,subtraces,trace_address,error,status,block_timestamp,block_number,block_hash,trace_id
0xd2c205db0b30ef2c13c94a3723188e14527cfd18734fa5c4623ed5d8966edb5a,68,0x422103af1042add72a09458b9d05a1cd96a0ec38,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"1,3,17,0",,1,1/16/2020 15:17:41,9292955,0x3f5a7b64f2f8a2a29d1b4edb627cfd2c2326f99df4521e56b82025934e117492,suicide_0xd2c205db0b30ef2c13c94a3723188e14527cfd18734fa5c4623ed5d8966edb5a_1_3_17_0
0x872ce23f659e78f8e7ba0c68980b7b84dbe3e1e4ef99f185f80b67acf4b7895e,61,0xc996a29c5058d46f3ca7a7ed2829f6aa1fbac6ce,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"9,0,9,0",,1,1/16/2020 21:55:19,9294751,0x56cc03ec18996de221e5c03c05d92991da950679f33f71f553944cf9e7e302fd,suicide_0x872ce23f659e78f8e7ba0c68980b7b84dbe3e1e4ef99f185f80b67acf4b7895e_9_0_9_0
0xde09c97f24b6b7caa1a7e974d0a8684d1d5d4187709d51decd3c783bcf9e8a4c,24,0xa1723ccfbfbb8fc0cb657732a211a53a06760f3e,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,20,0",,1,1/16/2020 14:24:06,9292726,0xae5c6b0724ee68f7b64987410188ff47ff71f599a5c640fc1c4a4b234723915b,suicide_0xde09c97f24b6b7caa1a7e974d0a8684d1d5d4187709d51decd3c783bcf9e8a4c_2_20_0
0xef91a7eb5116189383bdbea736ab9fe80ac5e95da55910682130a82c0f0568f3,52,0x5deeaded43992a050342df283cb5b5da31b07b4e,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"6,0,1,0",,1,1/16/2020 19:07:00,9293992,0x9c678830ca320adf085405e942190c0319824e3ef85a2cb988de8f4dbd296f91,suicide_0xef91a7eb5116189383bdbea736ab9fe80ac5e95da55910682130a82c0f0568f3_6_0_1_0
0xa91e2ae35fd3543a1f99256dfc737cdd8642ad92bc333a6f8310ca90af863bc3,6,0x406a389e593a0fddbcdeb5dde906a783ffe9de9c,0x000000000099bee67b9d593aa8ff5447ef99d8c5,0,,,suicide,,,,,0,"8,3,0",,1,1/16/2020 20:57:59,9294497,0x3c9aa7ad18dd342b8a2b52fee00b6985497b882b5adbdc45197b14725f4d87e6,suicide_0xa91e2ae35fd3543a1f99256dfc737cdd8642ad92bc333a6f8310ca90af863bc3_8_3_0
0x5df00a7135071eb9d39e3098ca145485c1843464fec36937ea1432230e10256d,6,0x14571aa371764f2197628c25e64aa073240695fe,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,4,0",,1,1/16/2020 21:56:50,9294757,0x4e5d9720f263049e12f4ea5a1fc8421240bc30d587ea4ca19ef8c2e91d4c0ccc,suicide_0x5df00a7135071eb9d39e3098ca145485c1843464fec36937ea1432230e10256d_0_0_4_0
0x6b083156dad6a4a9c752061581b72aad525b57c7e8e6bcf3129af8f47b88574c,17,0x8f8a3483bae2911a32406ba8aa84e630d49ddf2d,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,12,0",,1,1/16/2020 19:26:02,9294089,0x42e104569aa25220302d9023a1a651d7420430583664acfe642f36b4d916a38d,suicide_0x6b083156dad6a4a9c752061581b72aad525b57c7e8e6bcf3129af8f47b88574c_2_12_0
0x1b7eb4ea47cfcd1cd33dca5df9dbf50908e8b7ffdc131d7d83a9e580ae952c60,2,0x17d0e94e480bc1d0a6d1a9b1f90942af882ac4c6,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"16,0",,1,1/16/2020 23:43:50,9295254,0xdebb71d3406d35eafd38897bee5082bae8102d75fbb54e326d1d0dd604ec10e4,suicide_0x1b7eb4ea47cfcd1cd33dca5df9dbf50908e8b7ffdc131d7d83a9e580ae952c60_16_0
0x53924d3f9b24e591bc8ab04c086e270698ef8c3fc610b9fcbc6b610f81559733,43,0x7f8fb4bdbced986f168f626328dfd76cdf8abda3,0x000000000099bee67b9d593aa8ff5447ef99d8c5,0,,,suicide,,,,,0,"5,1,0",,1,1/16/2020 0:40:11,9289000,0xdb701dde1f509f8853bb2b23e00d7329db7f78c4aabc3a11a027d93e7ee86942,suicide_0x53924d3f9b24e591bc8ab04c086e270698ef8c3fc610b9fcbc6b610f81559733_5_1_0
0x54c27ede6484e590efa13454e7122f81a6a730a1da72a87d664bb72d2b97f03b,41,0x7bd9471b7425f7a7343143a6abf4b363b6bd5b07,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"5,0",,1,1/16/2020 6:35:39,9290592,0xac8129d1ace7768a4120e38a2430f1200ce5e818b59e3fa95dd1be2cfb827029,suicide_0x54c27ede6484e590efa13454e7122f81a6a730a1da72a87d664bb72d2b97f03b_5_0
0x80c74c1585c310e944dfbd3829adcae7640d4223e952d554f1000b1450cb577b,92,0xd5038087f997ab86c5b2256b8ef8b39c450e7ae7,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"3,10,0",,1,1/16/2020 16:54:40,9293411,0x274704e9f5195453cfe8d18944e0f72b6aacfc5cf82639a1ec960e0f3d102cc0,suicide_0x80c74c1585c310e944dfbd3829adcae7640d4223e952d554f1000b1450cb577b_3_10_0
0x85a2673a55ee89441dc638d5cb877a72952de2d5c4017428c5e306410c071999,104,0x70b63c59716597f7d92f18fc4632b2847c46f2c0,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"3,6,0",,1,1/16/2020 8:19:24,9291094,0xa99304156faa820f64adc7ae26abc0fbb0098a17de374afc2bf0a511bdc085cd,suicide_0x85a2673a55ee89441dc638d5cb877a72952de2d5c4017428c5e306410c071999_3_6_0
0xd94757d6c2f6f0045b02d4096971f80b1e6c3c2700d7a1dcd9f895e536f3dd5f,94,0xa0e2937cf1b32e94a6db7ba236e5c5e3557353f5,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,6,3,0",,1,1/16/2020 0:25:41,9288913,0x83deb04a6411971f86ae4965d43fa723221cc05f4cf56bef95d03919c85d3377,suicide_0xd94757d6c2f6f0045b02d4096971f80b1e6c3c2700d7a1dcd9f895e536f3dd5f_0_6_3_0
0xbf3375b5b1904ffdd703270b760e72d13f922ab651dd32349184952ea94c2e8d,14,0x659333b6e3dc26dffd9aaa595aae40cc91143bd3,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"16,0",,1,1/16/2020 2:00:46,9289349,0x1820fc08b214ebf3b69e2c3f9006b37d6ee90caaa78f9eb866256f24bf2e8e7b,suicide_0xbf3375b5b1904ffdd703270b760e72d13f922ab651dd32349184952ea94c2e8d_16_0
0xfcaed30766b68d05a469b083dae6aa2235d21446d7f20ca41457f6ffcf988f08,72,0xd43bf33ef702f4152e6694b115c7d0bd31ab3d4a,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"9,0,11,0",,1,1/16/2020 21:26:20,9294632,0xb6f9755e8a953b3e719217baa14ba9568cee7b9f13800590244972f1a76d3585,suicide_0xfcaed30766b68d05a469b083dae6aa2235d21446d7f20ca41457f6ffcf988f08_9_0_11_0
0x0f82c60a43d8a9984c5a7bf8bf63d44fbd338a4d096010b1ed4b6aa1797b1a73,69,0x14cd2e7e5f142f255ab41f3568074152a06eb63e,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"6,3,0",,1,1/16/2020 17:03:12,9293446,0xdf2219e47bc5f5682f59ad791da60bb636e249a8cb2fa41da5834466efd2d648,suicide_0x0f82c60a43d8a9984c5a7bf8bf63d44fbd338a4d096010b1ed4b6aa1797b1a73_6_3_0
0x54ae1ffb0359f80671cf73996bffc6ffaa5eb18eef0b6f5eea5fcee98210fd4b,63,0x83542a6b0961cbdca44ef135491c5cdef7e04b58,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,8,51,0",,1,1/16/2020 0:10:18,9288846,0xd12f70ffd5193bdf23782c499d6613a7b390519990bc6147e789b929a4b89563,suicide_0x54ae1ffb0359f80671cf73996bffc6ffaa5eb18eef0b6f5eea5fcee98210fd4b_0_8_51_0
0x78b1daa0441ab25570712a9b0ba9683e021ead6b606f9bc41da22cc5c41eb627,35,0x2c1c2ead4d2cedeab62b9b37cb3454ba84d271b1,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"1,5,0",,1,1/16/2020 1:46:44,9289287,0x7f2065f590fae86090983fbe75326228acaca6a5e077a72c6be132a1005d9d33,suicide_0x78b1daa0441ab25570712a9b0ba9683e021ead6b606f9bc41da22cc5c41eb627_1_5_0
0x112f9aef4a942b100e0a1a241b144cef543d78a73b8d33e2589a9b3f3c44eb8f,8,0x7aae0b636d42ab940762c278223bc9ddbe2ebead,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"20,0",,1,1/16/2020 22:32:00,9294915,0x81d7de7d94c3c11f66ed3bc1b6e08f0b1a4ba5d8e250fedc9e841f0aa2f889bd,suicide_0x112f9aef4a942b100e0a1a241b144cef543d78a73b8d33e2589a9b3f3c44eb8f_20_0
0x699c98f1d914736c1a3d904d927d066b9f0f3143c09b89ce7a1dde23fcec7d32,65,0x5b8ce64d5f3bf0f84f8067208945c9efcc08613c,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"3,0",,1,1/16/2020 11:37:27,9292012,0xe4d500d004f44927c3bdea4144694d0014cdfa29d610a5be28f70fc96f0f6e89,suicide_0x699c98f1d914736c1a3d904d927d066b9f0f3143c09b89ce7a1dde23fcec7d32_3_0
0x7d13befe1e5846dd9499002d995b5c474facbac983fd42b61191382e705b94c1,21,0x1fd0585182b479301ee6f2362906e91825ff964b,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,23,0",,1,1/16/2020 21:18:51,9294597,0x52b9f046d6e46b8aea6b7cd59fa760d78ec774219e99d039ff7dbeaff53d4542,suicide_0x7d13befe1e5846dd9499002d995b5c474facbac983fd42b61191382e705b94c1_2_23_0
0x416f0a761b0bcfccc36189fb947c80acf39c645887135c9b85e3fc5ffda0d969,110,0x26949e14ba93665e99d045f47c5a93f2dde3e7da,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,4,0",,1,1/16/2020 6:46:22,9290647,0x925355436fdf8692fa1b003b4de4eaae01a0d5daa6779d8e016d5c49a9e4c02e,suicide_0x416f0a761b0bcfccc36189fb947c80acf39c645887135c9b85e3fc5ffda0d969_0_0_4_0
0xf5af62c1f98e44d892283198c8f98b99d9ec3ead3546937b1e08f01857158341,52,0x10566bb123d333f2c41e996dc09003cf32c7639c,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"3,7,0",,1,1/16/2020 17:30:38,9293561,0x91ea82f79b1d764a01c913de721b9bb2578ae692ef0699f7400d1ab744e213f7,suicide_0xf5af62c1f98e44d892283198c8f98b99d9ec3ead3546937b1e08f01857158341_3_7_0
0xb3e39a0d04aacaa8b1162bfcf9eedde15559a95f3dbf7b329f5dc0eec5a5d227,17,0x10cf28fcc9d63254d0d3bbf6b94f0e76d0ba47bc,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,41,0",,1,1/16/2020 18:18:12,9293768,0xe4e9838ac3cfd73fb8d43cb2833d1ef6ac753303235eac8a39c529066b59a5c4,suicide_0xb3e39a0d04aacaa8b1162bfcf9eedde15559a95f3dbf7b329f5dc0eec5a5d227_2_41_0
0xc4ef2915aa730f4185696b2cfbbf63fd99d28545b6e8dae3ea88f681ec8ec09d,16,0x16e5c9671ebb08ecf976a2f652978d2deea39ef3,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,44,0",,1,1/16/2020 19:14:09,9294021,0x3c23f2a1f6caf59ef891404ccf9841ca41e0d2b5fa88568caad8d85b7ab353be,suicide_0xc4ef2915aa730f4185696b2cfbbf63fd99d28545b6e8dae3ea88f681ec8ec09d_2_44_0
0xf6e5d4a125098c542bfd0229c5132452b1c964efe78397aa833eaa777c292c65,92,0x6757e8132fde0e9e129b335bf57bcf9bf9f3fb9a,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"3,5,0",,1,1/16/2020 0:15:07,9288865,0xf0cdc2e329d83f51b92dbf7ae4c4e0b0a5b1708258130d0c96e4e0b6ae9590fe,suicide_0xf6e5d4a125098c542bfd0229c5132452b1c964efe78397aa833eaa777c292c65_3_5_0
0x84634e9d5f219ad347dac3e9c808bbfcdbb360f8367a46ff6ef47ed438bffc20,35,0x663bdf148421218a4f0f114aa376b0cbf134579e,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,0,0",,1,1/16/2020 8:21:33,9291103,0x8eaceac6e41f65c5dd6eef78e49a2f9c8a0c2b2f07f8665c094fc64d6c461098,suicide_0x84634e9d5f219ad347dac3e9c808bbfcdbb360f8367a46ff6ef47ed438bffc20_0_0_0_0
0x3ca4923c4c0a58c242c61506fc179ad500770028ced6c292d908a14a950c4693,14,0xe5c5c6de66314587dba9bc324b06692ce263ac47,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,31,0",,1,1/16/2020 19:30:20,9294107,0x4359ec118fa773bc72ba865ea0d50d2ba20902b199eac16dcf4b073423e300a8,suicide_0x3ca4923c4c0a58c242c61506fc179ad500770028ced6c292d908a14a950c4693_2_31_0
0xc9bac2be1f9adbd12d4a6d6ce5054da8b098accc65e15faef1822b35c1640f39,76,0xe1d3fffc482266ebb012755b9bfa32378de8d5bb,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"6,3,0",,1,1/16/2020 4:58:23,9290176,0x84fa8a844e51c05a821a0d9ea5012186b0106c6244acc11201cba1379a85fcb2,suicide_0xc9bac2be1f9adbd12d4a6d6ce5054da8b098accc65e15faef1822b35c1640f39_6_3_0
0xb36c0b408944bf722203f6238b76c60dd933b474f2aba956d70d3017fd106adc,27,0x5fdde0b0b947a91dce7c54a79d6b57172855c1ee,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"7,0,0",,1,1/16/2020 19:07:00,9293992,0x9c678830ca320adf085405e942190c0319824e3ef85a2cb988de8f4dbd296f91,suicide_0xb36c0b408944bf722203f6238b76c60dd933b474f2aba956d70d3017fd106adc_7_0_0
0x28b31926bfbe8773d4cc8a0cb592689c6e99a33c2d3efca25ce2f3464ab58543,119,0xc3bec4592deb1633dd6a25769cd543c21d605036,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"3,7,0",,1,1/16/2020 7:45:34,9290927,0x14c485098855147fd6d263ae9bd48ae8cc0780a33af8d5b9eb1a853fd12d68a3,suicide_0x28b31926bfbe8773d4cc8a0cb592689c6e99a33c2d3efca25ce2f3464ab58543_3_7_0
0x69b0405a6c68651ddb17c956724da52842d42091ebeedb20b077723e02de9575,58,0x4276efe3a326dbf70d43f0d7e591c44752f4caf5,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"1,3,16,0",,0,1/16/2020 10:32:43,9291684,0x61c24d6f416ffb9c1ac8a30d4b8a0917979e89861dfb27e0eebb0fc27a7f00d5,suicide_0x69b0405a6c68651ddb17c956724da52842d42091ebeedb20b077723e02de9575_1_3_16_0
0x48fc0401df1ec772d2ebd4e7b008b8406206795e0785bf418ae864b5a5b7ed2c,52,0x70e1af03aaf9ebd74c1df12700a552042c0c5032,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,2,0",,1,1/16/2020 13:18:54,9292438,0xb23f0be2b5f79349595ad6e16b4fc4b2c8d5b51f9f050a28e46694bf79999d22,suicide_0x48fc0401df1ec772d2ebd4e7b008b8406206795e0785bf418ae864b5a5b7ed2c_0_0_2_0
0x8517adbff972ae6363af89e204b9f1befdd306e18364baa34216b81753dce655,44,0xab33d92f08dafddf69ee37128bb20eca8f4085b4,0x0000000000c90bc353314b6911180ed7e06019a9,0,,,suicide,,,,,0,"11,0",,1,1/16/2020 17:25:20,9293535,0x424145265f68c4a8dab24deb1540e66cdf86ded807f8179a6674a3613987719c,suicide_0x8517adbff972ae6363af89e204b9f1befdd306e18364baa34216b81753dce655_11_0
0x0226a2feb7ec890b61ffb651222947ac07fe1e26220ce541414d15809f80947e,140,0x4b9885db68a35d699c8499e2138981c41462df4c,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"12,0",,1,1/16/2020 9:12:18,9291311,0x13e06d859ff71d534a8c9c34ead8c087ebb5600ba9e06f76c74388499fbe08e3,suicide_0x0226a2feb7ec890b61ffb651222947ac07fe1e26220ce541414d15809f80947e_12_0
0xd58c37041cde0a035be8743d74ec27a0f4b84ee2d33864b1cbeca837d2b43c42,0,0xabbc01a6b201886d3c66d813e90c7805de058c72,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"19,0",,1,1/16/2020 0:25:15,9288911,0xea891e990e0d50445be2c26cf363b3a17607814e7a3d341032fc7d3fb4d31a0a,suicide_0xd58c37041cde0a035be8743d74ec27a0f4b84ee2d33864b1cbeca837d2b43c42_19_0
0x431e6c1947dd03e89ac00af6d5de04eaab68dd4b50a2c745bfc360502a4f1fd0,76,0xbe5dd61eb0582e7189a173e954afbf4153b547e3,0x000000000099bee67b9d593aa8ff5447ef99d8c5,0,,,suicide,,,,,0,"5,3,0",,1,1/16/2020 0:20:58,9288891,0xc42e1ddf85140997116e5226904429d2374932a68de1f316ae2d458f86ef6ae3,suicide_0x431e6c1947dd03e89ac00af6d5de04eaab68dd4b50a2c745bfc360502a4f1fd0_5_3_0
0xfbc5e1e4322a0626338d27592c4f82e697929600fed9e3da2e5b4c51b3c60cc7,8,0x0cdeef8cc21a5b0fedd5d52ad532e6d352ea01fc,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,14,0",,1,1/16/2020 22:00:26,9294775,0x62512981b6e3a1807f0f6064c2fe2584b77c7062e327cd6c0f39736caed2ccd2,suicide_0xfbc5e1e4322a0626338d27592c4f82e697929600fed9e3da2e5b4c51b3c60cc7_2_14_0
0x5d93b0aa3bd12aa93705cd6971cc3a452c7c3a32f197480f0374140af32af35c,175,0x572ddbe6e05f9e61c54746363034061f78243345,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,2,0",,1,1/16/2020 6:34:36,9290589,0x4fa22677aef56c723a7af581e1b9752e686f2a06c6f8c52ff4ecd21642aa8070,suicide_0x5d93b0aa3bd12aa93705cd6971cc3a452c7c3a32f197480f0374140af32af35c_0_0_2_0
0x3acd6be6b798d4841bdab9f33372979019e77983945b091d1176b187540a7994,50,0x0c67ae9e5014087d540d9a76b63317d9d7c9f64b,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,33,0",,1,1/16/2020 13:02:38,9292353,0xe633966944739a7169ccadbd6f9ad96ba62d4c093549fa73d94cf25e86b87a2f,suicide_0x3acd6be6b798d4841bdab9f33372979019e77983945b091d1176b187540a7994_2_33_0
0xfda63f1679b119b467e78028616c040093292fe99169d4262ed5391d8be16da2,88,0x8a7e4edbc35456bdba157dc3a15ab6c065a980ac,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"1,3,0",,1,1/16/2020 20:48:27,9294454,0xd3ae6c3712cdf9002c91ff377d9ef1f447ed70addc79271a50df6d987f0e89a2,suicide_0xfda63f1679b119b467e78028616c040093292fe99169d4262ed5391d8be16da2_1_3_0
0x9156399e5d8c13ffa63de328bf87b3d24a6361e646859e6c5008df5f513bffd0,64,0x914cb53238da620f7bc638d5c33bbe3c069e185b,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"1,2,4,0",,1,1/16/2020 15:18:40,9292958,0xc33320673fbbb02add4e5ac3d8f9c1c8dbd30b3dfbd653e7fbecea50d74b9b1e,suicide_0x9156399e5d8c13ffa63de328bf87b3d24a6361e646859e6c5008df5f513bffd0_1_2_4_0
0xc8eeb1945cbf295021607e954117965a1153a0f96f855157ce034fcb48d9d3bc,0,0x75597d9299b4e5bfadf5a1b962e4fa57f800b132,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"1,1,27,0",,0,1/16/2020 15:08:49,9292923,0x128767f4e62301038ee7df6f78b7cc5b625242a85615cdff4dd140ac2d7351a3,suicide_0xc8eeb1945cbf295021607e954117965a1153a0f96f855157ce034fcb48d9d3bc_1_1_27_0
0x692665e9865e4883de1f051e914b9eb1349e9b0bae74db83fccde3d74c3b6b06,19,0xe923ec79ce74ad23acfa4615583388d731c3520d,0x8018280076d7fa2caa1147e441352e8a89e1ddbe,0,,,suicide,,,,,0,"7,0",,1,1/16/2020 0:06:19,9288828,0x38244d3d8d0f48fb6941a044fe440ae8592bc71335d5f07c2d798b79c3a9f8ff,suicide_0x692665e9865e4883de1f051e914b9eb1349e9b0bae74db83fccde3d74c3b6b06_7_0
0x8d8daeb5ee9b328391bf8261f88161e56653e48b0ade404b46836ada66d6a6c3,40,0xddcd9315626d397322f12bc5880c263cc7c26c09,0x0000000000c90bc353314b6911180ed7e06019a9,0,,,suicide,,,,,0,"3,0",,1,1/16/2020 1:02:24,9289088,0xc689f0999b38e769e4e213673e13eec77dd233146d5a1cb1f96aa4bc8de8fc98,suicide_0x8d8daeb5ee9b328391bf8261f88161e56653e48b0ade404b46836ada66d6a6c3_3_0
0x2bf65bab84578d3c95e3ff16ee151f17b9b3513d33319aa1a1a793c5483d112d,63,0x363aa84d57fbbbe9615d0891154f17e4dd33799a,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,7,0",,1,1/16/2020 7:48:00,9290939,0x0ccfbb466b72055642b459cf2ae90b233223161ca6e426bc92158b85a0ee426c,suicide_0x2bf65bab84578d3c95e3ff16ee151f17b9b3513d33319aa1a1a793c5483d112d_2_7_0
0x7128ea1b749a4c5323d37d905bf8ad333b6a7c3772982d0f2cf2c2a006ca1c53,82,0x05ec956cdf909d9551eccca66583f28f960ddd12,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,5,0",,1,1/16/2020 1:28:51,9289209,0xb9127245cdaaf2ea8bbc255be923e6c3126655044f8308269efe4523fee2efd8,suicide_0x7128ea1b749a4c5323d37d905bf8ad333b6a7c3772982d0f2cf2c2a006ca1c53_0_0_5_0
0xbe4e7f6fd9d28cf439b872b6113323e4c345ab221bbc5d91c9dec08e39d361bd,45,0x3ba21c3d719de65dda6a7e1294b487085cd2b9cd,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,5,1,0",,1,1/16/2020 1:34:25,9289229,0x279f865f7ed74c0d243ea478f1b525d02b807ca9224b7caf16f062a111a9f958,suicide_0xbe4e7f6fd9d28cf439b872b6113323e4c345ab221bbc5d91c9dec08e39d361bd_0_5_1_0
0x4c43b0aaccbf2b4cf50ad496e8285409b7686cf0533ccca2018432d032efe749,48,0xc83baa99da7fc8bbd5351b8c8a9bc1dd236e1f30,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,17,0",,1,1/16/2020 10:10:28,9291578,0x66415f2520db10baf25c3920d95a1cdcc8e38df524d5f6fdcf7edfb7b92a2a23,suicide_0x4c43b0aaccbf2b4cf50ad496e8285409b7686cf0533ccca2018432d032efe749_2_17_0
0x9795f1c6eda2225348e90c42109ffc9883e8de0f6f9b540aa7795672d42c8fa2,11,0xc7507eeae39f71671c1b6df7fcf5e36adc13ec97,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,6,0",,1,1/16/2020 22:20:20,9294854,0xa431b76c2a75dcb64c82328a1c4c3489ab4361639f8e67dee1c3536777e044ef,suicide_0x9795f1c6eda2225348e90c42109ffc9883e8de0f6f9b540aa7795672d42c8fa2_2_6_0
0x04ab286c2a29b6f13a0e599a962d3812284c7d7747e9dc7467174332ece323ba,23,0x667e372eb6ace0e5b74a13df14f1b013c6a3a64d,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"2,36,0",,1,1/16/2020 2:08:11,9289384,0xfbc4181d5dbf3f8789833afd1773e6e4087537ffeb195eb76dbaf0d5406718fb,suicide_0x04ab286c2a29b6f13a0e599a962d3812284c7d7747e9dc7467174332ece323ba_2_36_0
0x675d182ac8460391ef5d709c77ab29837e8ff157f0b1d1e2e54f84b178065ac5,28,0xd065453b2f859d94c867f706ddda19b35faeb829,0x000007222caeb29694719e804b24fb3ee5116a8a,0,,,suicide,,,,,0,"0,6,0",,1,1/16/2020 3:06:44,9289654,0x2226ec5128021bcb52d30bb0fef5b65276613b6112a86d3b5084c5f6a3f3a19b,suicide_0x675d182ac8460391ef5d709c77ab29837e8ff157f0b1d1e2e54f84b178065ac5_0_6_0
0x6b04269a6365308ed2026737367f2c1e35f60332518a8a036f4a44351c334ec1,82,0x1fa7082163cc7fffc594d0aac2482e47c94271ec,0x000000000099bee67b9d593aa8ff5447ef99d8c5,0,,,suicide,,,,,0,"5,2,0",,1,1/16/2020 0:03:25,9288808,0x011fd5b2f3aeb98627e7d4b5d5c756d2ebdfa7af068c30aa573351495d2d8d85,suicide_0x6b04269a6365308ed2026737367f2c1e35f60332518a8a036f4a44351c334ec1_5_2_0
0x0ee304a58e603b8afdaa4352a854cb6bd28a9cdbc56a2db06f96a9cd60799253,70,0x2bbff24a934a9aac66da9e10b1bf3fe485a2bc7b,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,4,0",,1,1/16/2020 14:10:25,9292662,0x7932565097c378db366444f27e8452c99471a6a88a43095fcadf28a5d18b5b1b,suicide_0x0ee304a58e603b8afdaa4352a854cb6bd28a9cdbc56a2db06f96a9cd60799253_0_0_4_0
0x10ea7996c2c9ba0bc2c2b702d94390b9257350353b6294e991a6f5705b22b367,76,0xf6800c3cfdee9f449caa5c5c4031e05e81b57787,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,4,0",,1,1/16/2020 2:08:11,9289384,0xfbc4181d5dbf3f8789833afd1773e6e4087537ffeb195eb76dbaf0d5406718fb,suicide_0x10ea7996c2c9ba0bc2c2b702d94390b9257350353b6294e991a6f5705b22b367_0_0_4_0
0x013ad91918dca7c335fd5df4fcc7d6e63be41d8791c80a28a86a593018c0104d,67,0xc15ed98dac6702e3977c98a8a86d981ad6e0ecd8,0x0000000000b3f879cb30fe243b4dfee438691c04,0,,,suicide,,,,,0,"0,0,1,0",,1,1/16/2020 21:13:40,9294578,0xad3dded79c31e4d86aa04a3b112112ea537559a54d3d8a9286fdf7d70af72199,suicide_0x013ad91918dca7c335fd5df4fcc7d6e63be41d8791c80a28a86a593018c0104d_0_0_1_0
